ImageId,Label
7046,2
7047,1
7048,1
7049,1
7050,2
7051,1
7052,2
7053,1
7054,2
7055,1
7056,2
7057,2
7058,2
7059,1
7060,1
7061,1
7062,2
7063,1
7064,1
7065,1
7066,2
7067,1
7068,1
7069,2
7070,1
7071,1
7072,1
7073,2
7074,1
7075,2
7076,2
7077,1
7078,2
7079,1
7080,1
7081,2
7082,1
7083,2
7084,2
7085,2
7086,1
7087,2
7088,7
7089,1
7090,7
7091,2
7092,1
7093,1
7094,1
7095,2
7096,7
7097,2
7098,1
7099,2
7100,1
7101,2
7102,7
7103,1
7104,1
7105,1
7106,2
7107,1
7108,1
7109,2
7110,2
7111,2
7112,2
7113,1
7114,1
7115,1
7116,2
7117,2
7118,2
7119,1
7120,1
7121,1
7122,2
7123,2
7124,1
7125,1
7126,1
7127,2
7128,7
7129,2
7130,2
7131,1
7132,1
7133,7
7134,1
7135,1
7136,1
7137,2
7138,1
7139,7
7140,1
7141,7
7142,1
7143,1
7144,2
7145,2
7146,1
7147,1
7148,1
7149,1
7150,1
7151,2
7152,1
7153,1
7154,1
7155,2
7156,1
7157,2
7158,2
7159,7
7160,1
7161,1
7162,2
7163,1
7164,1
7165,1
7166,2
7167,7
7168,2
7169,1
7170,2
7171,2
7172,2
7173,1
7174,1
7175,1
7176,1
7177,7
7178,1
7179,1
7180,1
7181,2
7182,7
7183,1
7184,2
7185,1
7186,1
7187,2
7188,1
7189,1
7190,1
7191,2
7192,1
7193,7
7194,1
7195,1
7196,2
7197,1
7198,2
7199,1
7200,2
7201,1
7202,1
7203,7
7204,7
7205,2
7206,2
7207,1
7208,2
7209,1
7210,1
7211,2
7212,1
7213,2
7214,1
7215,1
7216,1
7217,1
7218,1
7219,1
7220,1
7221,7
7222,1
7223,1
7224,1
7225,1
7226,2
7227,1
7228,1
7229,1
7230,1
7231,7
7232,1
7233,2
7234,1
7235,1
7236,7
7237,1
7238,1
7239,1
7240,2
7241,1
7242,1
7243,1
7244,2
7245,2
7246,2
7247,1
7248,2
7249,1
7250,1
7251,1
7252,7
7253,7
7254,1
7255,1
7256,1
7257,2
7258,2
7259,1
7260,2
7261,2
7262,2
7263,1
7264,2
7265,1
7266,2
7267,1
7268,1
7269,1
7270,1
7271,1
7272,2
7273,1
7274,1
7275,1
7276,2
7277,1
7278,2
7279,7
7280,1
7281,7
7282,1
7283,2
7284,2
7285,1
7286,1
7287,1
7288,1
7289,1
7290,1
7291,2
7292,1
7293,1
7294,7
7295,7
7296,1
7297,2
7298,1
7299,2
7300,1
7301,1
7302,2
7303,1
7304,1
7305,1
7306,2
7307,2
7308,7
7309,2
7310,1
7311,1
7312,7
7313,1
7314,1
7315,2
7316,2
7317,1
7318,1
7319,2
7320,2
7321,1
7322,1
7323,2
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,2
7331,2
7332,2
7333,7
7334,1
7335,1
7336,1
7337,1
7338,2
7339,1
7340,2
7341,1
7342,1
7343,2
7344,2
7345,2
7346,1
7347,7
7348,2
7349,7
7350,1
7351,1
7352,1
7353,1
7354,2
7355,1
7356,1
7357,2
7358,1
7359,2
7360,2
7361,1
7362,2
7363,7
7364,1
7365,2
7366,2
7367,1
7368,2
7369,1
7370,2
7371,1
7372,1
7373,7
7374,2
7375,7
7376,2
7377,2
7378,2
7379,1
7380,1
7381,1
7382,1
7383,2
7384,2
7385,2
7386,2
7387,2
7388,1
7389,1
7390,2
7391,1
7392,1
7393,2
7394,2
7395,1
7396,2
7397,7
7398,1
7399,1
7400,2
7401,1
7402,1
7403,7
7404,7
7405,1
7406,1
7407,2
7408,2
7409,1
7410,2
7411,1
7412,1
7413,1
7414,1
7415,1
7416,2
7417,1
7418,2
7419,1
7420,1
7421,1
7422,1
7423,1
7424,2
7425,2
7426,1
7427,1
7428,1
7429,1
7430,2
7431,1
7432,1
7433,2
7434,2
7435,1
7436,2
7437,1
7438,2
7439,1
7440,1
7441,1
7442,2
7443,1
7444,1
7445,1
7446,2
7447,1
7448,1
7449,2
7450,1
7451,2
7452,1
7453,2
7454,2
7455,1
7456,1
7457,2
7458,2
7459,2
7460,1
7461,2
7462,7
7463,1
7464,2
7465,1
7466,1
7467,2
7468,1
7469,1
7470,2
7471,2
7472,2
7473,2
7474,2
7475,2
7476,2
7477,1
7478,1
7479,2
7480,1
7481,1
7482,1
7483,1
7484,2
7485,2
7486,1
7487,1
7488,2
7489,1
7490,1
7491,2
7492,1
7493,2
7494,1
7495,1
7496,1
7497,2
7498,2
7499,1
7500,1
7501,1
7502,1
7503,2
7504,1
7505,2
7506,1
7507,1
7508,1
7509,1
7510,1
7511,1
7512,1
7513,1
7514,1
7515,1
7516,1
7517,1
7518,1
7519,2
7520,1
7521,1
7522,1
7523,1
7524,2
7525,2
7526,1
7527,1
7528,1
7529,7
7530,7
7531,2
7532,1
7533,2
7534,2
7535,2
7536,1
7537,1
7538,1
7539,1
7540,1
7541,7
7542,7
7543,1
7544,1
7545,7
7546,1
7547,1
7548,2
7549,1
7550,2
7551,1
7552,1
7553,1
7554,1
7555,7
7556,2
7557,2
7558,1
7559,1
7560,1
7561,2
7562,2
7563,2
7564,1
7565,2
7566,1
7567,2
7568,1
7569,7
7570,1
7571,2
7572,1
7573,1
7574,1
7575,1
7576,1
7577,7
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,2
7585,1
7586,2
7587,2
7588,2
7589,1
7590,1
7591,1
7592,1
7593,1
7594,2
7595,1
7596,1
7597,7
7598,2
7599,1
7600,1
7601,1
7602,2
7603,2
7604,2
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,2
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,2
7620,2
7621,1
7622,2
7623,2
7624,1
7625,1
7626,1
7627,1
7628,1
7629,1
7630,1
7631,7
7632,1
7633,1
7634,2
7635,1
7636,1
7637,1
7638,1
7639,2
7640,2
7641,1
7642,1
7643,1
7644,1
7645,1
7646,1
7647,1
7648,1
7649,2
7650,2
7651,2
7652,1
7653,1
7654,1
7655,2
7656,2
7657,2
7658,1
7659,1
7660,2
7661,2
7662,1
7663,1
7664,1
7665,1
7666,2
7667,1
7668,2
7669,2
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,2
7677,1
7678,1
7679,2
7680,7
7681,2
7682,2
7683,2
7684,2
7685,2
7686,2
7687,1
7688,2
7689,7
7690,1
7691,1
7692,1
7693,2
7694,1
7695,2
7696,2
7697,7
7698,2
7699,1
7700,1
7701,1
7702,1
7703,2
7704,1
7705,1
7706,7
7707,1
7708,1
7709,2
7710,1
7711,1
7712,2
7713,2
7714,2
7715,2
7716,1
7717,1
7718,2
7719,2
7720,1
7721,1
7722,2
7723,2
7724,1
7725,1
7726,1
7727,1
7728,1
7729,2
7730,1
7731,2
7732,1
7733,1
7734,2
7735,7
7736,2
7737,7
7738,1
7739,1
7740,2
7741,1
7742,2
7743,2
7744,7
7745,1
7746,1
7747,1
7748,2
7749,1
7750,1
7751,1
7752,2
7753,2
7754,2
7755,2
7756,1
7757,2
7758,1
7759,2
7760,1
7761,2
7762,1
7763,2
7764,1
7765,1
7766,1
7767,2
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,1
7775,2
7776,1
7777,1
7778,1
7779,1
7780,1
7781,2
7782,2
7783,7
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,2
7791,1
7792,1
7793,1
7794,1
7795,2
7796,1
7797,1
7798,1
7799,1
7800,7
7801,7
7802,2
7803,2
7804,1
7805,2
7806,1
7807,2
7808,2
7809,1
7810,7
7811,1
7812,1
7813,1
7814,2
7815,2
7816,2
7817,2
7818,7
7819,1
7820,1
7821,2
7822,1
7823,1
7824,2
7825,1
7826,1
7827,1
7828,2
7829,1
7830,1
7831,1
7832,1
7833,1
7834,1
7835,7
7836,2
7837,1
7838,2
7839,2
7840,1
7841,7
7842,1
7843,2
7844,1
7845,1
7846,1
7847,2
7848,1
7849,1
7850,2
7851,1
7852,2
7853,1
7854,1
7855,2
7856,2
7857,1
7858,2
7859,1
7860,2
7861,1
7862,1
7863,2
7864,1
7865,2
7866,2
7867,1
7868,1
7869,1
7870,7
7871,2
7872,2
7873,1
7874,2
7875,1
7876,2
7877,2
7878,1
7879,2
7880,1
7881,2
7882,1
7883,7
7884,2
7885,1
7886,1
7887,1
7888,2
7889,7
7890,2
7891,1
7892,1
7893,1
7894,1
7895,1
7896,1
7897,1
7898,2
7899,1
7900,2
7901,1
7902,1
7903,1
7904,1
7905,2
7906,1
7907,2
7908,1
7909,1
7910,1
7911,2
7912,2
7913,2
7914,2
7915,1
7916,1
7917,2
7918,1
7919,1
7920,7
7921,7
7922,2
7923,1
7924,1
7925,2
7926,1
7927,1
7928,2
7929,1
7930,1
7931,7
7932,1
7933,2
7934,7
7935,2
7936,1
7937,1
7938,2
7939,1
7940,2
7941,1
7942,2
7943,1
7944,2
7945,1
7946,1
7947,2
7948,1
7949,2
7950,2
7951,1
7952,1
7953,1
7954,1
7955,2
7956,1
7957,1
7958,1
7959,1
7960,2
7961,2
7962,2
7963,1
7964,2
7965,1
7966,1
7967,1
7968,1
7969,1
7970,2
7971,2
7972,1
7973,2
7974,7
7975,2
7976,1
7977,1
7978,2
7979,2
7980,2
7981,2
7982,1
7983,1
7984,1
7985,7
7986,1
7987,2
7988,1
7989,2
7990,1
7991,1
7992,1
7993,2
7994,1
7995,1
7996,1
7997,2
7998,2
7999,2
8000,2
8001,1
8002,1
8003,1
8004,1
8005,1
8006,2
8007,1
8008,1
8009,2
8010,2
8011,1
8012,1
8013,1
8014,1
8015,1
8016,2
8017,1
8018,1
8019,1
8020,1
8021,1
8022,1
8023,2
8024,2
8025,2
8026,1
8027,7
8028,1
8029,1
8030,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,1
8037,2
8038,1
8039,1
8040,2
8041,2
8042,2
8043,1
8044,7
8045,1
8046,1
8047,1
8048,1
8049,1
8050,1
8051,2
8052,1
8053,1
8054,1
8055,2
8056,1
8057,1
8058,1
8059,1
8060,2
8061,1
8062,7
8063,2
8064,1
8065,1
8066,7
8067,2
8068,1
8069,1
8070,1
8071,2
8072,2
8073,2
8074,7
8075,2
8076,1
8077,2
8078,2
8079,2
8080,1
8081,1
8082,7
8083,1
8084,2
8085,1
8086,2
8087,1
8088,2
8089,1
8090,2
8091,1
8092,2
8093,1
8094,2
8095,2
8096,2
8097,1
8098,1
8099,7
8100,1
8101,2
8102,2
8103,1
8104,1
8105,1
8106,1
8107,2
8108,1
8109,1
8110,1
8111,1
8112,1
8113,1
8114,2
8115,2
8116,7
8117,1
8118,2
8119,1
8120,1
8121,7
8122,1
8123,2
8124,1
8125,2
8126,1
8127,2
8128,1
8129,1
8130,7
8131,1
8132,2
8133,2
8134,1
8135,1
8136,1
8137,2
8138,1
8139,1
8140,1
8141,2
8142,2
8143,1
8144,2
8145,1
8146,2
8147,1
8148,1
8149,2
8150,2
8151,1
8152,1
8153,2
8154,1
8155,1
8156,2
8157,1
8158,2
8159,1
8160,1
8161,2
8162,1
8163,2
8164,2
8165,2
8166,7
8167,1
8168,1
8169,2
8170,1
8171,1
8172,1
8173,1
8174,7
8175,2
8176,1
8177,2
8178,2
8179,1
8180,2
8181,1
8182,1
8183,1
8184,2
8185,2
8186,1
8187,1
8188,2
8189,2
8190,1
8191,7
8192,1
8193,2
8194,1
8195,2
8196,2
8197,1
8198,7
8199,2
8200,2
8201,1
8202,1
8203,1
8204,2
8205,1
8206,1
8207,1
8208,1
8209,2
8210,1
8211,1
8212,1
8213,2
8214,1
8215,1
8216,7
8217,2
8218,1
8219,7
8220,1
8221,2
8222,7
8223,2
8224,1
8225,1
8226,1
8227,1
8228,1
8229,2
8230,7
8231,1
8232,7
8233,1
8234,1
8235,1
8236,1
8237,1
8238,2
8239,1
8240,1
8241,1
8242,1
8243,1
8244,2
8245,2
8246,1
8247,2
8248,1
8249,2
8250,1
8251,2
8252,2
8253,2
8254,1
8255,2
8256,1
8257,1
8258,1
8259,2
8260,1
8261,2
8262,1
8263,2
8264,1
8265,2
8266,1
8267,2
8268,1
8269,1
8270,1
8271,1
8272,2
8273,2
8274,1
8275,2
8276,2
8277,2
8278,1
8279,1
8280,1
8281,1
8282,2
8283,2
8284,2
8285,7
8286,7
8287,1
8288,1
8289,1
8290,2
8291,1
8292,1
8293,2
8294,1
8295,1
8296,2
8297,2
8298,1
8299,1
8300,1
8301,1
8302,1
8303,7
8304,1
8305,7
8306,1
8307,1
8308,1
8309,1
8310,2
8311,1
8312,2
8313,1
8314,1
8315,1
8316,1
8317,1
8318,1
8319,2
8320,1
8321,1
8322,1
8323,2
8324,1
8325,2
8326,2
8327,2
8328,2
8329,1
8330,7
8331,1
8332,1
8333,1
8334,1
8335,2
8336,1
8337,1
8338,1
8339,1
8340,2
8341,1
8342,2
8343,1
8344,2
8345,2
8346,1
8347,1
8348,1
8349,1
8350,2
8351,1
8352,1
8353,2
8354,7
8355,1
8356,2
8357,1
8358,2
8359,1
8360,1
8361,1
8362,2
8363,2
8364,2
8365,1
8366,2
8367,1
8368,2
8369,2
8370,2
8371,1
8372,2
8373,7
8374,2
8375,2
8376,1
8377,1
8378,1
8379,1
8380,2
8381,1
8382,2
8383,2
8384,2
8385,2
8386,1
8387,2
8388,2
8389,1
8390,1
8391,1
8392,2
8393,2
8394,1
8395,2
8396,1
8397,1
8398,1
8399,1
8400,2
8401,1
8402,1
8403,1
8404,1
8405,2
8406,1
8407,2
8408,2
8409,2
8410,1
8411,1
8412,2
8413,2
8414,1
8415,1
8416,2
8417,1
8418,1
8419,1
8420,2
8421,2
8422,1
8423,2
8424,1
8425,1
8426,2
8427,1
8428,1
8429,2
8430,1
8431,1
8432,1
8433,1
8434,2
8435,1
8436,2
8437,2
8438,2
8439,2
8440,1
8441,1
8442,2
8443,2
8444,2
8445,1
8446,1
8447,2
8448,1
8449,2
8450,1
8451,1
8452,1
8453,1
8454,1
8455,1
8456,7
8457,7
8458,2
8459,7
8460,1
8461,2
8462,2
8463,7
8464,1
8465,7
8466,2
8467,2
8468,1
8469,2
8470,2
8471,2
8472,2
8473,7
8474,1
8475,1
8476,2
8477,2
8478,7
8479,1
8480,2
8481,1
8482,1
8483,1
8484,2
8485,2
8486,1
8487,2
8488,1
8489,2
8490,2
8491,1
8492,1
8493,1
8494,2
8495,1
8496,1
8497,2
8498,2
8499,1
8500,1
8501,1
8502,1
8503,2
8504,2
8505,1
8506,2
8507,2
8508,1
8509,2
8510,2
8511,1
8512,2
8513,1
8514,1
8515,2
8516,2
8517,1
8518,7
8519,1
8520,1
8521,1
8522,2
8523,1
8524,1
8525,1
8526,1
8527,7
8528,2
8529,1
8530,2
8531,1
8532,1
8533,2
8534,1
8535,1
8536,2
8537,1
8538,2
8539,1
8540,1
8541,1
8542,7
8543,7
8544,1
8545,2
8546,1
8547,1
8548,1
8549,2
8550,1
8551,1
8552,1
8553,1
8554,2
8555,2
8556,1
8557,1
8558,1
8559,1
8560,7
8561,1
8562,2
8563,7
8564,2
8565,2
8566,1
8567,2
8568,2
8569,2
8570,2
8571,2
8572,2
8573,2
8574,1
8575,1
8576,1
8577,1
8578,1
8579,1
8580,2
8581,1
8582,7
8583,1
8584,2
8585,7
8586,2
8587,2
8588,2
8589,1
8590,1
8591,1
8592,2
8593,1
8594,2
8595,2
8596,1
8597,1
8598,2
8599,2
8600,7
8601,1
8602,1
8603,1
8604,7
8605,1
8606,1
8607,2
8608,2
8609,1
8610,7
8611,1
8612,2
8613,2
8614,2
8615,1
8616,2
8617,1
8618,1
8619,2
8620,1
8621,1
8622,1
8623,1
8624,1
8625,7
8626,1
8627,2
8628,1
8629,7
8630,1
8631,1
8632,1
8633,1
8634,7
8635,2
8636,2
8637,2
8638,1
8639,1
8640,1
8641,1
8642,1
8643,7
8644,2
8645,1
8646,1
8647,7
8648,1
8649,1
8650,2
8651,1
8652,2
8653,1
8654,1
8655,2
8656,2
8657,2
8658,2
8659,1
8660,2
8661,2
8662,2
8663,1
8664,1
8665,1
8666,1
8667,2
8668,1
8669,1
8670,7
8671,2
8672,1
8673,1
8674,1
8675,2
8676,2
8677,1
8678,1
8679,7
8680,1
8681,1
8682,7
8683,1
8684,1
8685,7
8686,2
8687,1
8688,2
8689,1
8690,1
8691,1
8692,7
8693,1
8694,2
8695,1
8696,1
8697,1
8698,1
8699,1
8700,1
8701,1
8702,1
8703,7
8704,7
8705,2
8706,1
8707,1
8708,1
8709,1
8710,1
8711,1
8712,1
8713,1
8714,2
8715,2
8716,1
8717,2
8718,2
8719,2
8720,2
8721,1
8722,1
8723,1
8724,2
8725,1
8726,2
8727,2
8728,2
8729,1
8730,7
8731,7
8732,1
8733,1
8734,1
8735,1
8736,1
8737,1
8738,2
8739,1
8740,1
8741,1
8742,1
8743,2
8744,2
8745,1
8746,1
8747,1
8748,1
8749,1
8750,1
8751,1
8752,2
8753,2
8754,2
8755,1
8756,1
8757,2
8758,2
8759,2
8760,1
8761,2
8762,1
8763,1
8764,1
8765,2
8766,2
8767,1
8768,2
8769,1
8770,1
8771,1
8772,1
8773,1
8774,2
8775,1
8776,1
8777,7
8778,7
8779,2
8780,1
8781,1
8782,2
8783,2
8784,1
8785,1
8786,2
8787,1
8788,2
8789,1
8790,1
8791,1
8792,1
8793,2
8794,1
8795,2
8796,1
8797,2
8798,1
8799,1
8800,2
8801,7
8802,1
8803,2
8804,2
8805,1
8806,1
8807,1
8808,1
8809,7
8810,1
8811,2
8812,2
8813,2
8814,1
8815,1
8816,2
8817,2
8818,7
8819,7
8820,1
8821,2
8822,1
8823,2
8824,2
8825,1
8826,1
8827,1
8828,2
8829,2
8830,2
8831,2
8832,2
8833,1
8834,2
8835,1
8836,2
8837,1
8838,1
8839,1
8840,2
8841,1
8842,1
8843,1
8844,2
8845,2
8846,1
8847,1
8848,1
8849,2
8850,7
8851,2
8852,1
8853,1
8854,2
8855,1
8856,2
8857,1
8858,2
8859,1
8860,1
8861,1
8862,1
8863,1
8864,2
8865,1
8866,2
8867,1
8868,1
8869,7
8870,1
8871,2
8872,1
8873,2
8874,1
8875,2
8876,1
8877,1
8878,1
8879,1
8880,1
8881,1
8882,1
8883,2
8884,2
8885,7
8886,2
8887,7
8888,1
8889,2
8890,1
8891,1
8892,1
8893,1
8894,1
8895,7
8896,1
8897,1
8898,1
8899,2
8900,2
8901,1
8902,7
8903,1
8904,1
8905,1
8906,1
8907,1
8908,1
8909,1
8910,1
8911,1
8912,2
8913,2
8914,1
8915,1
8916,2
8917,2
8918,1
8919,7
8920,2
8921,1
8922,1
8923,7
8924,2
8925,1
8926,2
8927,1
8928,2
8929,1
8930,1
8931,1
8932,1
8933,2
8934,2
8935,7
8936,1
8937,2
8938,2
8939,1
8940,7
8941,7
8942,2
8943,1
8944,7
8945,2
8946,1
8947,2
8948,1
8949,1
8950,2
8951,2
8952,2
8953,2
8954,1
8955,2
8956,1
8957,1
8958,1
8959,1
8960,2
8961,2
8962,2
8963,2
8964,2
8965,2
8966,2
8967,1
8968,1
8969,1
8970,1
8971,2
8972,2
8973,1
8974,1
8975,1
8976,1
8977,1
8978,2
8979,2
8980,1
8981,1
8982,1
8983,1
8984,1
8985,2
8986,1
8987,1
8988,1
8989,1
8990,7
8991,2
8992,1
8993,1
8994,2
8995,2
8996,2
8997,2
8998,1
8999,1
9000,1
9001,1
9002,1
9003,2
9004,1
9005,7
9006,2
9007,1
9008,2
9009,1
9010,1
9011,1
9012,1
9013,1
9014,2
9015,1
9016,1
9017,1
9018,2
9019,1
9020,1
9021,1
9022,1
9023,1
9024,1
9025,7
9026,2
9027,7
9028,1
9029,1
9030,1
9031,2
9032,2
9033,1
9034,1
9035,2
9036,1
9037,1
9038,7
9039,1
9040,2
9041,2
9042,2
9043,1
9044,1
9045,2
9046,1
9047,1
9048,2
9049,2
9050,7
9051,1
9052,2
9053,1
9054,1
9055,2
9056,1
9057,1
9058,2
9059,7
9060,2
9061,1
9062,2
9063,1
9064,7
9065,1
9066,2
9067,1
9068,1
9069,2
9070,1
9071,1
9072,1
9073,2
9074,1
9075,2
9076,2
9077,2
9078,1
9079,2
9080,7
9081,1
9082,2
9083,1
9084,1
9085,1
9086,1
9087,1
9088,2
9089,7
9090,1
9091,2
9092,1
9093,1
9094,1
9095,2
9096,1
9097,1
9098,2
9099,1
9100,1
9101,1
9102,7
9103,2
9104,1
9105,2
9106,7
9107,2
9108,2
9109,1
9110,1
9111,1
9112,2
9113,2
9114,1
9115,2
9116,2
9117,2
9118,1
9119,2
9120,7
9121,1
9122,1
9123,2
9124,1
9125,1
9126,1
9127,1
9128,1
9129,1
9130,1
9131,7
9132,1
9133,1
9134,1
9135,2
9136,7
9137,1
9138,7
9139,2
9140,7
9141,2
9142,1
9143,1
9144,2
9145,1
9146,1
9147,2
9148,2
9149,7
9150,2
9151,1
9152,2
9153,1
9154,2
9155,2
9156,1
9157,2
9158,1
9159,2
9160,7
9161,2
9162,1
9163,2
9164,2
9165,7
9166,2
9167,1
9168,1
9169,1
9170,1
9171,2
9172,7
9173,1
9174,1
9175,1
9176,1
9177,2
9178,1
9179,7
9180,1
9181,1
9182,1
9183,1
9184,1
9185,1
9186,1
9187,7
9188,1
9189,1
9190,2
9191,2
9192,7
9193,1
9194,1
9195,1
9196,1
9197,1
9198,1
9199,1
9200,2
9201,1
9202,2
9203,1
9204,1
9205,2
9206,1
9207,1
9208,1
9209,2
9210,1
9211,1
9212,1
9213,1
9214,2
9215,1
9216,2
9217,2
9218,1
9219,1
9220,1
9221,7
9222,1
9223,1
9224,2
9225,1
9226,2
9227,2
9228,1
9229,1
9230,2
9231,2
9232,2
9233,1
9234,1
9235,2
9236,1
9237,2
9238,1
9239,2
9240,1
9241,1
9242,1
9243,1
9244,1
9245,1
9246,1
9247,1
9248,1
9249,2
9250,1
9251,2
9252,2
9253,1
9254,1
9255,2
9256,1
9257,2
9258,1
9259,1
9260,1
9261,1
9262,1
9263,2
9264,2
9265,2
9266,1
9267,1
9268,1
9269,2
9270,1
9271,7
9272,1
9273,2
9274,1
9275,1
9276,1
9277,1
9278,2
9279,2
9280,1
9281,1
9282,7
9283,2
9284,2
9285,1
9286,1
9287,1
9288,1
9289,2
9290,1
9291,2
9292,1
9293,2
9294,1
9295,2
9296,1
9297,1
9298,1
9299,1
9300,2
9301,1
9302,7
9303,2
9304,7
9305,1
9306,1
9307,7
9308,7
9309,1
9310,1
9311,1
9312,1
9313,2
9314,1
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,1
9323,1
9324,1
9325,1
9326,1
9327,1
9328,1
9329,1
9330,1
9331,1
9332,1
9333,1
9334,1
9335,2
9336,1
9337,1
9338,2
9339,1
9340,1
9341,1
9342,1
9343,2
9344,1
9345,2
9346,2
9347,1
9348,2
9349,2
9350,1
9351,7
9352,7
9353,1
9354,1
9355,1
9356,2
9357,1
9358,1
9359,7
9360,1
9361,2
9362,7
9363,1
9364,1
9365,2
9366,2
9367,1
9368,2
9369,2
9370,2
9371,1
9372,1
9373,1
9374,1
9375,2
9376,7
9377,1
9378,2
9379,1
9380,2
9381,2
9382,1
9383,1
9384,1
9385,2
9386,2
9387,2
9388,1
9389,1
9390,2
9391,1
9392,2
9393,2
9394,1
9395,1
9396,1
9397,2
9398,2
9399,2
9400,2
9401,2
9402,1
9403,2
9404,1
9405,2
9406,1
9407,2
9408,1
9409,1
9410,2
9411,1
9412,1
9413,1
9414,1
9415,1
9416,2
9417,1
9418,2
9419,1
9420,2
9421,1
9422,1
9423,1
9424,1
9425,2
9426,1
9427,1
9428,1
9429,2
9430,1
9431,1
9432,2
9433,1
9434,1
9435,1
9436,2
9437,1
9438,2
9439,1
9440,7
9441,1
9442,2
9443,1
9444,1
9445,1
9446,2
9447,1
9448,1
9449,1
9450,2
9451,1
9452,1
9453,1
9454,1
9455,1
9456,1
9457,2
9458,2
9459,7
9460,1
9461,1
9462,2
9463,1
9464,1
9465,1
9466,1
9467,1
9468,1
9469,7
9470,1
9471,2
9472,1
9473,1
9474,2
9475,1
9476,1
9477,1
9478,7
9479,1
9480,7
9481,1
9482,2
9483,1
9484,2
9485,1
9486,1
9487,1
9488,1
9489,2
9490,1
9491,1
9492,1
9493,1
9494,2
9495,7
9496,7
9497,2
9498,2
9499,1
9500,1
9501,2
9502,1
9503,2
9504,2
9505,2
9506,2
9507,1
9508,1
9509,1
9510,1
9511,2
9512,1
9513,2
9514,1
9515,7
9516,1
9517,2
9518,2
9519,1
9520,1
9521,1
9522,1
9523,2
9524,1
9525,2
9526,1
9527,7
9528,1
9529,1
9530,1
9531,1
9532,1
9533,1
9534,7
9535,7
9536,2
9537,1
9538,2
9539,1
9540,1
9541,1
9542,1
9543,2
9544,1
9545,7
9546,1
9547,2
9548,1
9549,1
9550,1
9551,7
9552,1
9553,1
9554,1
9555,1
9556,1
9557,1
9558,1
9559,2
9560,1
9561,1
9562,2
9563,1
9564,1
9565,1
9566,2
9567,2
9568,2
9569,2
9570,2
9571,2
9572,1
9573,2
9574,2
9575,1
9576,2
9577,1
9578,2
9579,7
9580,1
9581,2
9582,1
9583,2
9584,2
9585,1
9586,2
9587,2
9588,2
9589,2
9590,1
9591,7
9592,7
9593,1
9594,1
9595,1
9596,1
9597,2
9598,1
9599,2
9600,1
9601,1
9602,7
9603,1
9604,1
9605,1
9606,1
9607,2
9608,7
9609,2
9610,2
9611,1
9612,1
9613,2
9614,1
9615,1
9616,2
9617,1
9618,1
9619,1
9620,1
9621,2
9622,1
9623,1
9624,2
9625,7
9626,1
9627,2
9628,2
9629,2
9630,1
9631,1
9632,1
9633,2
9634,1
9635,2
9636,2
9637,1
9638,2
9639,7
9640,7
9641,1
9642,2
9643,1
9644,1
9645,1
9646,2
9647,1
9648,1
9649,1
9650,2
9651,1
9652,1
9653,2
9654,1
9655,1
9656,7
9657,1
9658,1
9659,1
9660,1
9661,2
9662,2
9663,2
9664,7
9665,2
9666,7
9667,1
9668,2
9669,1
9670,1
9671,1
9672,2
9673,1
9674,1
9675,1
9676,7
9677,1
9678,1
9679,1
9680,2
9681,7
9682,2
9683,1
9684,2
9685,1
9686,1
9687,7
9688,1
9689,1
9690,2
9691,1
9692,2
9693,1
9694,2
9695,1
9696,2
9697,1
9698,2
9699,2
9700,1
9701,7
9702,1
9703,2
9704,7
9705,1
9706,7
9707,2
9708,1
9709,2
9710,2
9711,1
9712,1
9713,1
9714,1
9715,1
9716,1
9717,2
9718,2
9719,7
9720,2
9721,2
9722,1
9723,2
9724,1
9725,1
9726,1
9727,1
9728,1
9729,2
9730,2
9731,2
9732,2
9733,2
9734,1
9735,1
9736,1
9737,7
9738,1
9739,2
9740,7
9741,2
9742,2
9743,1
9744,2
9745,1
9746,2
9747,7
9748,2
9749,1
9750,1
9751,1
9752,1
9753,2
9754,1
9755,1
9756,2
9757,1
9758,2
9759,2
9760,1
9761,7
9762,1
9763,7
9764,1
9765,1
9766,1
9767,2
9768,2
9769,2
9770,1
9771,1
9772,2
9773,2
9774,1
9775,1
9776,2
9777,1
9778,7
9779,2
9780,2
9781,2
9782,1
9783,2
9784,2
9785,1
9786,1
9787,1
9788,2
9789,2
9790,1
9791,1
9792,2
9793,1
9794,1
9795,2
9796,2
9797,1
9798,2
9799,2
9800,2
9801,2
9802,2
9803,2
9804,1
9805,2
9806,1
9807,1
9808,1
9809,2
9810,1
9811,1
9812,1
9813,2
9814,1
9815,7
9816,1
9817,1
9818,2
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,2
9829,1
9830,1
9831,2
9832,2
9833,1
9834,2
9835,7
9836,2
9837,1
9838,2
9839,2
9840,2
9841,1
9842,2
9843,1
